template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r0784,hard,784,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""query"": ""Skull fracture""}}, {""wildcard"": {""RECVDATE"": {""value"": ""*06*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",I noticed records phrase 'Skull fracture' and like '*06*' and sorted by NUMDAYS. Could you retrieve all matching entries and their outcomes?,"Speaking as a patient advocate, Some entries have date received vaccine matching *06*. Please find those and summarize their hospitalization and recovery info.","Finding cases involving skull fracture with vaccine reports received in months containing 06 highlights a specific subset of incidents. Speaking as a patient advocate, reviewing their hospitalization duration and recovery information can clarify the impact of these events. Noting these entries in recent reports may point to inconsistencies in how cases are classified. Comparing such instances across different facilities could help identify reporting patterns and improve overall data accuracy."
hard_r0785,hard,785,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""TODAYS_DATE"": ""03/02/2023""}}, {""wildcard"": {""VAX_ROUTE"": {""value"": ""*UN*""}}}]}}, ""sort"": [{""AGE_YRS"": {""order"": ""desc""}}]}",I noticed records phrase '03/02/2023' and like '*UN*' and sorted by AGE_YRS. Could you retrieve all matching entries and their outcomes?,"As someone researching this, I noticed records where vax route matching *UN*. Could you pull up those cases and tell me what happened afterward?","Data from March 2, 2023, highlights cases where the vaccine route was unknown, sorted by patient age in descending order. As someone researching this, reviewing these entries can show what happened afterward, including recovery or complications. Examining hospitalization outcomes and other follow-up information may uncover subgroups with distinct recovery trajectories and reveal patterns that could inform future care strategies."
hard_r0786,hard,786,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""ALLERGIES"": ""none prior to this""}}, {""wildcard"": {""OTHER_MEDS"": {""value"": ""*Ps*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",Entries phrase 'none prior to this' and like '*Ps*' and sorted by NUMDAYS caught my attention. Could you show these instances and what happened?,"From my perspective, There are reports showing other medications matching *Ps*. How many are there and what outcomes did they have?","Entries where patients had no prior allergies and were taking other medications containing Ps, sorted by number of days affected, highlight a distinct subset of cases. From my perspective, reviewing these instances can reveal how patients responded and what outcomes occurred. As an analyst, examining these records more closely may clarify symptom onset timelines and uncover patterns in recovery or complications. Extracting and analyzing these entries could provide useful insights into treatment responses."
hard_r0787,hard,787,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""TODAYS_DATE"": ""04/07/2023""}}, {""wildcard"": {""SYMPTOM_TEXT"": {""value"": ""*NO*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",I noticed records phrase '04/07/2023' and like '*NO*' and sorted by NUMDAYS. Could you retrieve all matching entries and their outcomes?,"From my perspective, Iam interested in cases with symptom description matching *NO*. Can you list them and detail any ER visits or hospital stay?","Occurrences from April 7, 2023, highlight cases where the symptom description includes NO, sorted by number of days affected. From my perspective, reviewing these entries can provide details on ER visits and hospital stays. Examining them may reveal demographic or treatment-based nuances, and filtering by age group could help evaluate disparities in outcomes across different patient populations."
hard_r0788,hard,788,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUCELVAX)""}}, {""wildcard"": {""query"": {""value"": ""*Pa*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",Reports show entries phrase 'INFLUENZA (SEASONAL) (FLUCELVAX)' and like '*Pa*' and sorted by SYMPTOMVERSION5. Can you list these cases and summarize results?,"Speaking for affected families, Could you show me all instances of symptom2 matching *Pa* and their subsequent examination results?","Documenting cases involving the influenza seasonal vaccine Flucelvax, particular attention is given to instances where symptom2 includes Pa. Speaking for affected families, reviewing the subsequent examination results can clarify patient outcomes and recovery patterns. Looking at these events alongside other reported symptoms may highlight co-occurrence patterns, and exploring correlated symptoms could provide actionable insights for improving monitoring and care."
hard_r0789,hard,789,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""PRIOR_VAX"": ""Only once, for the shingles vaccine a few years ago.""}}, {""wildcard"": {""SYMPTOM_TEXT"": {""value"": ""*Wa*""}}}]}}, ""sort"": [{""AGE_YRS"": {""order"": ""desc""}}]}","Reports show entries phrase 'Only once, for the shingles vaccine a few years ago.' and like '*Wa*' and sorted by AGE_YRS. Can you list these cases and summarize results?","As a clinician, In reviewing cases with symptom description matching *Wa*, what does the lab data and other meds say about patient recovery?","Cases where patients had only one prior vaccination for shingles a few years ago and experienced symptoms containing Wa, sorted by age, highlight a focused subset of the dataset. As a clinician, reviewing lab results and other medications in these entries can provide insight into patient recovery and outcomes. Examining these cases may also reveal reporting biases, and aggregating them could help assess consistency in documentation and improve data reliability."
hard_r0790,hard,790,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""OFC_VISIT"": ""Y""}}, {""wildcard"": {""ER_ED_VISIT"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""CAGE_YR"": {""order"": ""desc""}}]}",I noticed records phrase 'Y' and like '*Y*' and sorted by CAGE_YR. Could you retrieve all matching entries and their outcomes?,"Speaking as a patient advocate, Entries with ER/ED visit record matching *Y* have been flagged. Please retrieve those and note any prior vaccinations or allergies.","Investigating records where office visits occurred and emergency room or emergency department visits were noted highlights cases with potentially serious outcomes, sorted by patient age in years. Speaking as a patient advocate, reviewing these entries along with any prior vaccinations or known allergies can clarify the impact on patient recovery. Analyzing the frequency of emergency and hospital visits in this group may reveal links to more severe adverse events and help identify patterns worth further investigation."
hard_r0791,hard,791,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_DOSE_SERIES"": ""3""}}, {""wildcard"": {""VAX_ROUTE"": {""value"": ""*SY*""}}}]}}, ""sort"": [{""FORM_VERS"": {""order"": ""desc""}}]}",Reports show entries phrase '3' and like '*SY*' and sorted by FORM_VERS. Can you list these cases and summarize results?,"As a clinician, In reviewing cases with vax route matching *SY*, what does the lab data and other meds say about patient recovery?","When reviewing cases involving the third dose of a vaccine where the administration route included SY, examining the lab results and other medications can provide insight into patient recovery. As a clinician, analyzing these entries alongside patient demographics such as age and location may reveal meaningful trends. Sorting by form version could further highlight patterns across different batches and help identify factors influencing outcomes."
hard_r0792,hard,792,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""LAB_DATA"": ""I saw an allergist in January 2023. My allergist referred to Oregano as not a \""true\"" allergy, therefore did not test me for food. I was tested for environmental allergies but not food. I tested positive for 27 out of 36 environmental allergens. I continue to look for all the things I am now allergic to.""}}, {""wildcard"": {""DISABLE"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}","Entries phrase 'I saw an allergist in January 2023. My allergist referred to Oregano as not a ""true"" allergy, therefore did not test me for food. I was tested for environmental allergies but not food. I tested positive for 27 out of 36 environmental allergens. I continue to look for all the things I am now allergic to.' and like '*Y*' and sorted by SYMPTOMVERSION2 caught my attention. Could you show these instances and what happened?","Speaking for affected families, Iam interested in cases with disability status matching *Y*. Can you list them and detail any ER visits or hospital stay?","In clinical entries where the patient described seeing an allergist in January 2023 and reported extensive environmental allergies, combined with cases where disability occurred, a closer review can provide details on hospital stays and visits to emergency rooms. Speaking for affected families, analyzing these instances helps clarify the impact on patient health and daily functioning. Examining such cases may also reveal procedural deviations, and compiling all relevant records could help identify root causes and guide improvements in care practices."
hard_r0793,hard,793,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""query"": ""Inflammatory marker test""}}, {""wildcard"": {""HISTORY"": {""value"": ""*no*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",I noticed records phrase 'Inflammatory marker test' and like '*no*' and sorted by NUMDAYS. Could you retrieve all matching entries and their outcomes?,"As a health analyst, Iam interested in cases with medical history matching *no*. Can you list them and detail any ER visits or hospital stay?","As a health analyst, I am focusing on cases involving inflammatory marker tests where patients had no prior medical history, sorted by number of days affected. Reviewing these entries can provide details on hospital stays and visits to emergency rooms, helping clarify patient outcomes. These cases may also be linked to specific vaccine manufacturers or lot numbers, so cross-referencing these factors could reveal patterns and support deeper insights into recovery trends."
hard_r0794,hard,794,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""query"": ""Plasmablastic lymphoma""}}, {""wildcard"": {""ER_VISIT"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",I've found records phrase 'Plasmablastic lymphoma' and like '*Y*' and sorted by NUMDAYS. Please pull up similar cases and their details.,"Speaking as a patient advocate, Entries with ER visit record matching *Y* have been flagged. Please retrieve those and note any prior vaccinations or allergies.","Finding cases involving plasmablastic lymphoma where patients had an emergency room visit, sorted by number of days affected, highlights a critical subset of reports. Speaking as a patient advocate, reviewing these entries along with prior vaccinations or known allergies can clarify patient outcomes and recovery patterns. Noting such cases in recent reports may point to inconsistencies in how events are classified, and comparing these instances across different facilities could help identify reporting patterns and improve overall data accuracy."
hard_r0795,hard,795,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_MANU"": ""MERCK & CO. INC.""}}, {""wildcard"": {""STATE"": {""value"": ""*NH*""}}}]}}, ""sort"": [{""FORM_VERS"": {""order"": ""desc""}}]}",I've found records phrase 'MERCK & CO. INC.' and like '*NH*' and sorted by FORM_VERS. Please pull up similar cases and their details.,"As a health analyst, There are reports showing patient location matching *NH*. How many are there and what outcomes did they have?","As a health analyst, I am focusing on cases involving vaccines from Merck & Co. Inc. where patients are located in New Hampshire, sorted by form version. Reviewing these entries can clarify how many cases exist and what outcomes occurred, including hospitalization and recovery patterns. Analyzing this subset may reveal hidden subgroups with distinct recovery trajectories, and summarizing hospitalization outcomes could provide valuable insights into patient care and regional trends."
hard_r0796,hard,796,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""query"": ""Fatigue""}}, {""wildcard"": {""VAX_ROUTE"": {""value"": ""*OT*""}}}]}}, ""sort"": [{""VAERS_ID"": {""order"": ""desc""}}]}","When data indicates phrase 'Fatigue' and like '*OT*' and sorted by VAERS_ID, what are the matching records and their follow-up?","As a health analyst, Iam interested in cases with vax route matching *OT*. Can you list them and detail any ER visits or hospital stay?","As an analyst, I am focusing on cases reporting fatigue where the vaccine was administered by other routes, sorted by patient report identifier. Reviewing these entries can provide details on hospital stays and visits to emergency rooms, helping clarify patient outcomes. Examining these records may also offer insights into symptom onset timelines and response patterns, and extracting this subset could support a deeper understanding of recovery trends and potential factors influencing outcomes."
hard_r0797,hard,797,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""PRIOR_VAX"": ""I had serious diarrhea for 6 weeks following dose #1 of the Pfizer Covid vaccine on 8/29/2021.""}}, {""wildcard"": {""HOSPITAL"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",I've found records phrase 'I had serious diarrhea for 6 weeks following dose #1 of the Pfizer Covid vaccine on 8/29/2021.' and like '*Y*' and sorted by SYMPTOMVERSION5. Please pull up similar cases and their details.,"Speaking as a patient advocate, I noticed records where hospitalization record matching *Y*. Could you pull up those cases and tell me what happened afterward?","Occurrences where patients experienced serious diarrhea for six weeks following the first dose of the Pfizer Covid vaccine on August 29, 2021, and were hospitalized, sorted by symptom version, highlight a critical subset of cases. Speaking as a patient advocate, reviewing these entries can clarify what happened afterward, including recovery or ongoing complications. Examining demographic factors such as age and treatment details may reveal nuances in outcomes, and filtering by age group could help identify disparities in recovery or severity across different patient populations."
hard_r0798,hard,798,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""ONSET_DATE"": ""05/29/2022""}}, {""wildcard"": {""V_ADMINBY"": {""value"": ""*MI*""}}}]}}, ""sort"": [{""NUMDAYS"": {""order"": ""desc""}}]}",I've found records phrase '05/29/2022' and like '*MI*' and sorted by NUMDAYS. Please pull up similar cases and their details.,"As a health analyst, In reviewing cases with v adminby matching *MI*, what does the lab data and other meds say about patient recovery?","Documenting cases with symptom onset on May 29, 2022, where the vaccine was administered by military facilities, sorted by number of days affected, highlights a focused subset of reports. As a health analyst, reviewing lab results and other medications in these entries can provide insight into patient recovery. Examining these cases alongside other events may reveal co-occurrence patterns, and exploring correlated symptoms could yield actionable insights for improving care and monitoring strategies."
hard_r0799,hard,799,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""V_FUNDBY"": ""UNK""}}, {""wildcard"": {""ER_ED_VISIT"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}","When data indicates phrase 'UNK' and like '*Y*' and sorted by SYMPTOMVERSION4, what are the matching records and their follow-up?","As someone researching this, Some entries have ER/ED visit record matching *Y*. Please find those and summarize their hospitalization and recovery info.","Cases where the vaccine funding source is unknown and patients had emergency room or emergency department visits, sorted by symptom version, highlight a particular subset of reports. As someone researching this, reviewing these entries can summarize hospitalization durations and recovery outcomes. Examining these cases may also reveal reporting biases, and aggregating them could help assess consistency in documentation and improve data reliability."
hard_r0800,hard,800,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""query"": ""Ear discomfort""}}, {""wildcard"": {""SYMPTOM_TEXT"": {""value"": ""*On*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",I noticed records phrase 'Ear discomfort' and like '*On*' and sorted by SYMPTOMVERSION2. Could you retrieve all matching entries and their outcomes?,"As a health analyst, Records indicate symptom description matching *On*. How often did these lead to life-threatening events or death?","Investigating cases involving ear discomfort where symptom descriptions include ""On"", sorted by symptom version, highlights a specific subset of reports. As a health analyst, reviewing these entries can reveal how often such cases led to life-threatening events or death. Examining emergency room visits and hospitalization rates in this group may uncover links to more severe adverse events and help identify patterns worth further analysis."
hard_r0801,hard,801,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""LAB_DATA"": ""16MAR2023 COVID-19 test positive; APR2022 COVID-19 test positive""}}, {""wildcard"": {""OFC_VISIT"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""CAGE_YR"": {""order"": ""desc""}}]}",I've found records phrase '16MAR2023 COVID-19 test positive; APR2022 COVID-19 test positive' and like '*Y*' and sorted by CAGE_YR. Please pull up similar cases and their details.,"As a health analyst, When office visit record matching *Y* occurs, what do the follow-up data say about patient outcomes?","As a health analyst, I am focusing on cases where patients tested positive for COVID-19 in both April 2022 and March 16, 2023, and had an office visit, sorted by patient age in years. Reviewing these entries can provide insight into follow-up outcomes, including recovery, ongoing symptoms, and any hospitalizations. Analyzing this subset may reveal patterns in patient response to repeated COVID-19 infections and inform care strategies for similar cases."
hard_r0802,hard,802,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""L_THREAT"": ""Y""}}, {""wildcard"": {""VAX_NAME"": {""value"": ""*IN*""}}}]}}, ""sort"": [{""HOSPDAYS"": {""order"": ""desc""}}]}","When data indicates phrase 'Y' and like '*IN*' and sorted by HOSPDAYS, what are the matching records and their follow-up?","Speaking for affected families, There are reports showing vax name matching *IN*. How many are there and what outcomes did they have?","Investigating cases where the adverse event was life-threatening and involved vaccines with names containing “IN,” we find patients who required extended hospital stays. These cases may highlight vaccines associated with serious reactions, offering insights into potential risk factors or demographic patterns among those experiencing life-threatening events."
hard_r0803,hard,803,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""ER_VISIT"": ""Y""}}, {""wildcard"": {""DISABLE"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",I've found records phrase 'Y' and like '*Y*' and sorted by SYMPTOMVERSION2. Please pull up similar cases and their details.,"Speaking as a patient advocate, Some entries have disability status matching *Y*. Please find those and summarize their hospitalization and recovery info.",Data reveal patients who visited the emergency room and subsequently experienced some form of disability. Examining these entries can help identify circumstances under which serious complications arise and provide clues for improving post-vaccination monitoring and early interventions.
hard_r0804,hard,804,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""SPLTTYPE"": ""USPFIZER INCPV20230002931""}}, {""wildcard"": {""query"": {""value"": ""*Hy*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}","When data indicates phrase 'USPFIZER INCPV20230002931' and like '*Hy*' and sorted by SYMPTOMVERSION1, what are the matching records and their follow-up?","As a clinician, Iam interested in cases with symptom2 matching *Hy*. Can you list them and detail any ER visits or hospital stay?","Entries linked to the specific vaccine lot USPFIZER INCPV20230002931 show patterns of symptoms related to “Hy,” suggesting a cluster of patients potentially experiencing similar adverse reactions. Tracking such occurrences can help manufacturers and healthcare providers identify lot-specific concerns and monitor for consistency in vaccine safety."
hard_r0805,hard,805,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_NAME"": ""RSV (AREXVY)""}}, {""wildcard"": {""CUR_ILL"": {""value"": ""*Lu*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",Reports show entries phrase 'RSV (AREXVY)' and like '*Lu*' and sorted by SYMPTOMVERSION1. Can you list these cases and summarize results?,"As a clinician, When current illness matching *Lu* occurs, what do the follow-up data say about patient outcomes?",Findings focus on recipients of the RSV (AREXVY) vaccine who had pre-existing lung conditions. Observing how these patients respond to vaccination may provide insight into potential interactions between underlying respiratory illnesses and vaccine reactions.
hard_r0806,hard,806,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_LOT"": ""uj932ac""}}, {""wildcard"": {""OTHER_MEDS"": {""value"": ""*Vi*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}","When data indicates phrase 'uj932ac' and like '*Vi*' and sorted by SYMPTOMVERSION2, what are the matching records and their follow-up?","From my perspective, Could you show me all instances of other medications matching *Vi* and their subsequent examination results?","Examining reports associated with vaccine lot uj932ac among patients taking medications that include “Vi,” we can explore potential interactions between this vaccine lot and specific supplements or treatments. Patterns here may inform guidance for patients on concurrent medication use during vaccination."
hard_r0807,hard,807,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""OTHER_MEDS"": ""Multi vitamin, magnesium, probiotic, omega 3, daily anti histamine (as needed), melatonin (as needed)""}}, {""wildcard"": {""query"": {""value"": ""*Va*""}}}]}}, ""sort"": [{""CAGE_MO"": {""order"": ""desc""}}]}","Reports show entries phrase 'Multi vitamin, magnesium, probiotic, omega 3, daily anti histamine (as needed), melatonin (as needed)' and like '*Va*' and sorted by CAGE_MO. Can you list these cases and summarize results?","From my perspective, In reviewing cases with symptom2 matching *Va*, what does the lab data and other meds say about patient recovery?","Investigating patients taking a regimen of multivitamins, magnesium, probiotics, omega-3, antihistamines, and melatonin, and whose reports mention “Va,” we can assess any trends or notable responses associated with this combination. Insights may help understand how routine supplements influence vaccine reactions"
hard_r0808,hard,808,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""VAX_TYPE"": ""FLUR4""}}, {""wildcard"": {""query"": {""value"": ""*Re*""}}}]}}, ""sort"": [{""query"": {""order"": ""desc""}}]}",I noticed records phrase 'FLUR4' and like '*Re*' and sorted by SYMPTOMVERSION4. Could you retrieve all matching entries and their outcomes?,"As someone researching this, Entries with symptom4 matching *Re* have been flagged. Please retrieve those and note any prior vaccinations or allergies.","Data highlight recipients of the FLUR4 vaccine showing events related to “Re,” which could point to recurring or related symptoms. Understanding these cases may guide healthcare providers in monitoring for repeat reactions or specific symptom clusters."
hard_r0809,hard,809,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""CUR_ILL"": ""Type 1 diabetes""}}, {""wildcard"": {""V_FUNDBY"": {""value"": ""*UN*""}}}]}}, ""sort"": [{""HOSPDAYS"": {""order"": ""desc""}}]}",I've found records phrase 'Type 1 diabetes' and like '*UN*' and sorted by HOSPDAYS. Please pull up similar cases and their details.,"As someone researching this, When v fundby matching *UN* occurs, what do the follow-up data say about patient outcomes?","Investigating patients with Type 1 diabetes who received vaccines funded by unknown sources, we note hospitalizations and outcomes. These entries may provide insight into the care and monitoring of patients with chronic conditions receiving vaccines under less defined funding contexts."
hard_r0810,hard,810,match_phrase + wildcard + sort,"{""query"": {""bool"": {""must"": [{""match_phrase"": {""SYMPTOM_TEXT"": ""Covid shot # 1 04/06/21 , I waited 20 minutes, and I had painful nerve like bite marks on each arm after receiving my first Covid shot. 2nd Covid shot Around 1:00 AM developed a fever and woke up from a sound sleep with head neck, shoulders and bilateral upper extremities tremors. Call an ambulance and went to the Hospital. Where they treated me. with IV fluids, Ibuprofen and Tylenol and volume. Went home with Valium to take at night.""}}, {""wildcard"": {""ER_ED_VISIT"": {""value"": ""*Y*""}}}]}}, ""sort"": [{""FORM_VERS"": {""order"": ""desc""}}]}","When data indicates phrase 'Covid shot # 1 04/06/21 , I waited 20 minutes, and I had painful nerve like bite marks on each arm after receiving my first Covid shot. 2nd Covid shot Around 1:00 AM developed a fever and woke up from a sound sleep with head neck, shoulders and bilateral upper extremities tremors. Call an ambulance and went to the Hospital. Where they treated me. with IV fluids, Ibuprofen and Tylenol and volume. Went home with Valium to take at night.' and like '*Y*' and sorted by FORM_VERS, what are the matching records and their follow-up?","Speaking for affected families, Some entries have ER/ED visit record matching *Y*. Please find those and summarize their hospitalization and recovery info.","Entries describe a patient who experienced painful nerve-like marks after the first Covid shot and severe tremors and fever after the second, requiring an emergency department visit and hospitalization with IV fluids and medications. These cases underscore the importance of careful post-vaccination monitoring and may offer valuable information for managing complex reactions."
hard_r0811,hard,811,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Cerebral mass effect""}}, {""term"": {""CUR_ILL"": {""value"": ""Diabetes""}}}]}}}","When data indicates containing 'Cerebral mass effect' and Diabetes, what are the matching records and their follow-up?","From my perspective, Entries with symptom3 containing 'Cerebral mass effect' and current illness = Diabetes have been flagged. Please retrieve those and note any prior vaccinations or allergies.",Findings include patients with pre-existing diabetes experiencing cerebral mass effects. Analyzing these cases could reveal potential links between underlying chronic conditions and severe neurological reactions following vaccination.
hard_r0812,hard,812,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""RECOVD"": ""Y""}}, {""term"": {""LAB_DATA"": {""value"": ""All kinds of tests including Genetic testing which came out negative. Kidney biopsy, urine and blood tests that are stil ongoing as he is still not recovered.""}}}]}}}","Entries containing 'Y' and All kinds of tests including Genetic testing which came out negative. Kidney biopsy, urine and blood tests that are stil ongoing as he is still not recovered. caught my attention. Could you show these instances and what happened?","As a health analyst, There are reports showing recovery status containing 'Y' and examination results = All kinds of tests including Genetic testing which came out negative. Kidney biopsy, urine and blood tests that are stil ongoing as he is still not recovered.. How many are there and what outcomes did they have?","Data highlight a patient who has officially recovered, despite ongoing laboratory investigations including genetic testing, kidney biopsy, and various blood and urine analyses. These findings may provide insight into complex cases where initial recovery occurs even while extensive testing continues, offering guidance for long-term follow-up strategies."
hard_r0813,hard,813,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUMIST QUADRIVALENT)""}}, {""term"": {""query"": {""value"": ""Frequent bowel movements""}}}]}}}",Reports show entries containing 'INFLUENZA (SEASONAL) (FLUMIST QUADRIVALENT)' and Frequent bowel movements. Can you list these cases and summarize results?,"Speaking for affected families, Records indicate vax name containing 'INFLUENZA (SEASONAL) (FLUMIST QUADRIVALENT)' and symptom5 = Frequent bowel movements. How often did these lead to life-threatening events or death?","Investigating recipients of the seasonal influenza vaccine FLUMIST Quadrivalent who reported frequent bowel movements, we may uncover patterns of gastrointestinal reactions. Such entries can inform clinicians about potential mild side effects associated with this vaccine type and guide patient counseling."
hard_r0814,hard,814,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""TODAYS_DATE"": ""02/24/2023""}}, {""term"": {""SYMPTOM_TEXT"": {""value"": ""mother reporting pts are was \""really red\"" swelling, itching and bruising the day after vaccines were given (06/30), was seen at an Urgent care over the weekend. we called 07/05 for fup and symptoms were improving, only w/little redness and itching, still w/some bruising to side of arm""}}}]}}}","Reports show entries containing '02/24/2023' and mother reporting pts are was ""really red"" swelling, itching and bruising the day after vaccines were given (06/30), was seen at an Urgent care over the weekend. we called 07/05 for fup and symptoms were improving, only w/little redness and itching, still w/some bruising to side of arm. Can you list these cases and summarize results?","As a health analyst, Instances where todays date containing '02/24/2023' and symptom description = mother reporting pts are was ""really red"" swelling, itching and bruising the day after vaccines were given (06/30), was seen at an Urgent care over the weekend. we called 07/05 for fup and symptoms were improving, only w/little redness and itching, still w/some bruising to side of arm appeared Could you map their distribution by state and count how many recovered?","Entries describe a patient whose mother observed redness, swelling, itching, and bruising following vaccination, with improvement noted over a few days during follow-up. These reports offer insight into common post-vaccination skin reactions and the typical timeline for resolution."
hard_r0815,hard,815,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_DOSE_SERIES"": ""5""}}, {""term"": {""DISABLE"": {""value"": ""Y""}}}]}}}",Entries containing '5' and Y caught my attention. Could you show these instances and what happened?,"Speaking as a patient advocate, Some entries have vaccine dose series containing '5' and disability status = Y. Please find those and summarize their hospitalization and recovery info.","Investigating patients receiving their fifth vaccine dose who subsequently experienced disability, these entries may indicate rare but significant outcomes linked to repeated vaccine exposure. Understanding these patterns could guide monitoring for patients undergoing multi-dose vaccination series."
hard_r0816,hard,816,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""ER_VISIT"": ""Y""}}, {""term"": {""query"": {""value"": ""Small cell carcinoma""}}}]}}}",Reports show entries containing 'Y' and Small cell carcinoma. Can you list these cases and summarize results?,"Speaking for affected families, I noticed records where ER visit record containing 'Y' and symptom4 = Small cell carcinoma. Could you pull up those cases and tell me what happened afterward?","Data highlight patients who required an emergency room visit and were diagnosed with small cell carcinoma. These cases may provide insight into how serious underlying conditions intersect with post-vaccination events, emphasizing the importance of careful monitoring in high-risk populations."
hard_r0817,hard,817,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""RECOVD"": ""N""}}, {""term"": {""DIED"": {""value"": ""Y""}}}]}}}",Entries containing 'N' and Y caught my attention. Could you show these instances and what happened?,"Speaking as a patient advocate, I noticed records where recovery status containing 'N' and died after treatment = Y. Could you pull up those cases and tell me what happened afterward?","Findings focus on patients who did not recover and ultimately passed away following vaccination. Analyzing these cases may help identify risk factors, underlying conditions, or rare complications that contribute to fatal outcomes."
hard_r0818,hard,818,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""LAB_DATA"": ""Negative Covid results 12/27/2022""}}, {""term"": {""VAX_SITE"": {""value"": ""RA""}}}]}}}",I've found records containing 'Negative Covid results 12/27/2022' and RA. Please pull up similar cases and their details.,"Speaking for affected families, Entries with examination results containing 'Negative Covid results 12/27/2022' and vaccination site = RA have been flagged. Please retrieve those and note any prior vaccinations or allergies.",Entries describe patients who received a vaccine in the right arm and had negative COVID-19 test results on 12/27/2022. Examining such cases may reveal any local reactions at the injection site while confirming the absence of infection during that period.
